"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Nunavut","2016A000262","Both sexes","36 years","Persons","249","units","0","v480387","15.1.45","594","","","","0"
"2020","Nunavut","2016A000262","Both sexes","37 years","Persons","249","units","0","v480390","15.1.46","524","","","","0"
"2021","Nunavut","2016A000262","Both sexes","37 years","Persons","249","units","0","v480390","15.1.46","552","","","","0"
"2020","Nunavut","2016A000262","Both sexes","38 years","Persons","249","units","0","v480393","15.1.47","529","","","","0"
"2021","Nunavut","2016A000262","Both sexes","38 years","Persons","249","units","0","v480393","15.1.47","526","","","","0"
"2020","Nunavut","2016A000262","Both sexes","39 years","Persons","249","units","0","v480396","15.1.48","549","","","","0"
"2021","Nunavut","2016A000262","Both sexes","39 years","Persons","249","units","0","v480396","15.1.48","530","","","","0"
"2020","Nunavut","2016A000262","Both sexes","40 years","Persons","249","units","0","v480405","15.1.50","528","","","","0"
"2021","Nunavut","2016A000262","Both sexes","40 years","Persons","249","units","0","v480405","15.1.50","545","","","","0"
"2020","Nunavut","2016A000262","Both sexes","41 years","Persons","249","units","0","v480408","15.1.51","496","","","","0"
"2021","Nunavut","2016A000262","Both sexes","41 years","Persons","249","units","0","v480408","15.1.51","526","","","","0"
"2020","Nunavut","2016A000262","Both sexes","42 years","Persons","249","units","0","v480411","15.1.52","485","","","","0"
"2021","Nunavut","2016A000262","Both sexes","42 years","Persons","249","units","0","v480411","15.1.52","487","","","","0"
"2020","Nunavut","2016A000262","Both sexes","43 years","Persons","249","units","0","v480414","15.1.53","415","","","","0"
"2021","Nunavut","2016A000262","Both sexes","43 years","Persons","249","units","0","v480414","15.1.53","475","","","","0"
"2020","Nunavut","2016A000262","Both sexes","44 years","Persons","249","units","0","v480417","15.1.54","410","","","","0"
"2021","Nunavut","2016A000262","Both sexes","44 years","Persons","249","units","0","v480417","15.1.54","404","","","","0"
"2020","Nunavut","2016A000262","Both sexes","45 years","Persons","249","units","0","v480423","15.1.56","381","","","","0"
"2021","Nunavut","2016A000262","Both sexes","45 years","Persons","249","units","0","v480423","15.1.56","404","","","","0"
"2020","Nunavut","2016A000262","Both sexes","46 years","Persons","249","units","0","v480426","15.1.57","414","","","","0"
"2021","Nunavut","2016A000262","Both sexes","46 years","Persons","249","units","0","v480426","15.1.57","380","","","","0"
"2020","Nunavut","2016A000262","Both sexes","47 years","Persons","249","units","0","v480429","15.1.58","405","","","","0"
"2021","Nunavut","2016A000262","Both sexes","47 years","Persons","249","units","0","v480429","15.1.58","418","","","","0"
"2020","Nunavut","2016A000262","Both sexes","48 years","Persons","249","units","0","v480432","15.1.59","459","","","","0"
"2021","Nunavut","2016A000262","Both sexes","48 years","Persons","249","units","0","v480432","15.1.59","413","","","","0"
"2020","Nunavut","2016A000262","Both sexes","49 years","Persons","249","units","0","v480438","15.1.60","497","","","","0"
"2021","Nunavut","2016A000262","Both sexes","49 years","Persons","249","units","0","v480438","15.1.60","465","","","","0"
"2020","Nunavut","2016A000262","Both sexes","50 years","Persons","249","units","0","v480444","15.1.62","467","","","","0"
"2021","Nunavut","2016A000262","Both sexes","50 years","Persons","249","units","0","v480444","15.1.62","501","","","","0"
"2020","Nunavut","2016A000262","Both sexes","51 years","Persons","249","units","0","v480447","15.1.63","484","","","","0"
"2021","Nunavut","2016A000262","Both sexes","51 years","Persons","249","units","0","v480447","15.1.63","468","","","","0"
"2020","Nunavut","2016A000262","Both sexes","52 years","Persons","249","units","0","v480450","15.1.64","478","","","","0"
"2021","Nunavut","2016A000262","Both sexes","52 years","Persons","249","units","0","v480450","15.1.64","485","","","","0"
"2020","Nunavut","2016A000262","Both sexes","53 years","Persons","249","units","0","v480453","15.1.65","434","","","","0"
"2021","Nunavut","2016A000262","Both sexes","53 years","Persons","249","units","0","v480453","15.1.65","473","","","","0"
"2020","Nunavut","2016A000262","Both sexes","54 years","Persons","249","units","0","v480456","15.1.66","419","","","","0"
"2021","Nunavut","2016A000262","Both sexes","54 years","Persons","249","units","0","v480456","15.1.66","431","","","","0"
"2020","Nunavut","2016A000262","Both sexes","55 years","Persons","249","units","0","v480462","15.1.68","417","","","","0"
"2021","Nunavut","2016A000262","Both sexes","55 years","Persons","249","units","0","v480462","15.1.68","411","","","","0"
"2020","Nunavut","2016A000262","Both sexes","56 years","Persons","249","units","0","v480465","15.1.69","415","","","","0"
"2021","Nunavut","2016A000262","Both sexes","56 years","Persons","249","units","0","v480465","15.1.69","410","","","","0"
"2020","Nunavut","2016A000262","Both sexes","57 years","Persons","249","units","0","v480471","15.1.70","350","","","","0"
"2021","Nunavut","2016A000262","Both sexes","57 years","Persons","249","units","0","v480471","15.1.70","400","","","","0"
"2020","Nunavut","2016A000262","Both sexes","58 years","Persons","249","units","0","v480474","15.1.71","313","","","","0"
"2021","Nunavut","2016A000262","Both sexes","58 years","Persons","249","units","0","v480474","15.1.71","335","","","","0"
"2020","Nunavut","2016A000262","Both sexes","59 years","Persons","249","units","0","v480477","15.1.72","283","","","","0"
"2021","Nunavut","2016A000262","Both sexes","59 years","Persons","249","units","0","v480477","15.1.72","299","","","","0"
"2020","Nunavut","2016A000262","Both sexes","60 years","Persons","249","units","0","v480483","15.1.74","287","","","","0"
"2021","Nunavut","2016A000262","Both sexes","60 years","Persons","249","units","0","v480483","15.1.74","269","","","","0"
"2020","Nunavut","2016A000262","Both sexes","61 years","Persons","249","units","0","v480486","15.1.75","227","","","","0"
"2021","Nunavut","2016A000262","Both sexes","61 years","Persons","249","units","0","v480486","15.1.75","276","","","","0"
"2020","Nunavut","2016A000262","Both sexes","62 years","Persons","249","units","0","v480489","15.1.76","227","","","","0"
"2021","Nunavut","2016A000262","Both sexes","62 years","Persons","249","units","0","v480489","15.1.76","217","","","","0"
"2020","Nunavut","2016A000262","Both sexes","63 years","Persons","249","units","0","v480492","15.1.77","193","","","","0"
"2021","Nunavut","2016A000262","Both sexes","63 years","Persons","249","units","0","v480492","15.1.77","218","","","","0"
"2020","Nunavut","2016A000262","Both sexes","64 years","Persons","249","units","0","v480495","15.1.78","170","","","","0"
"2021","Nunavut","2016A000262","Both sexes","64 years","Persons","249","units","0","v480495","15.1.78","175","","","","0"
"2020","Nunavut","2016A000262","Both sexes","65 years","Persons","249","units","0","v480504","15.1.80","161","","","","0"
"2021","Nunavut","2016A000262","Both sexes","65 years","Persons","249","units","0","v480504","15.1.80","157","","","","0"
"2020","Nunavut","2016A000262","Both sexes","66 years","Persons","249","units","0","v480507","15.1.81","159","","","","0"
"2021","Nunavut","2016A000262","Both sexes","66 years","Persons","249","units","0","v480507","15.1.81","145","","","","0"
"2020","Nunavut","2016A000262","Both sexes","67 years","Persons","249","units","0","v480510","15.1.82","124","","","","0"
"2021","Nunavut","2016A000262","Both sexes","67 years","Persons","249","units","0","v480510","15.1.82","146","","","","0"
"2020","Nunavut","2016A000262","Both sexes","68 years","Persons","249","units","0","v480513","15.1.83","145","","","","0"
"2021","Nunavut","2016A000262","Both sexes","68 years","Persons","249","units","0","v480513","15.1.83","111","","","","0"
"2020","Nunavut","2016A000262","Both sexes","69 years","Persons","249","units","0","v480516","15.1.84","126","","","","0"
"2021","Nunavut","2016A000262","Both sexes","69 years","Persons","249","units","0","v480516","15.1.84","129","","","","0"
"2020","Nunavut","2016A000262","Both sexes","70 years","Persons","249","units","0","v28594815","15.1.106","97","","","","0"
"2021","Nunavut","2016A000262","Both sexes","70 years","Persons","249","units","0","v28594815","15.1.106","116","","","","0"
"2020","Nunavut","2016A000262","Both sexes","71 years","Persons","249","units","0","v28594816","15.1.107","102","","","","0"
"2021","Nunavut","2016A000262","Both sexes","71 years","Persons","249","units","0","v28594816","15.1.107","91","","","","0"
"2020","Nunavut","2016A000262","Both sexes","72 years","Persons","249","units","0","v28594817","15.1.108","103","","","","0"
"2021","Nunavut","2016A000262","Both sexes","72 years","Persons","249","units","0","v28594817","15.1.108","93","","","","0"
"2020","Nunavut","2016A000262","Both sexes","73 years","Persons","249","units","0","v28594818","15.1.109","92","","","","0"
"2021","Nunavut","2016A000262","Both sexes","73 years","Persons","249","units","0","v28594818","15.1.109","95","","","","0"
"2020","Nunavut","2016A000262","Both sexes","74 years","Persons","249","units","0","v28594819","15.1.110","70","","","","0"
"2021","Nunavut","2016A000262","Both sexes","74 years","Persons","249","units","0","v28594819","15.1.110","82","","","","0"
"2020","Nunavut","2016A000262","Both sexes","75 years","Persons","249","units","0","v28594820","15.1.111","53","","","","0"
"2021","Nunavut","2016A000262","Both sexes","75 years","Persons","249","units","0","v28594820","15.1.111","67","","","","0"
"2020","Nunavut","2016A000262","Both sexes","76 years","Persons","249","units","0","v28594821","15.1.112","56","","","","0"
"2021","Nunavut","2016A000262","Both sexes","76 years","Persons","249","units","0","v28594821","15.1.112","47","","","","0"
"2020","Nunavut","2016A000262","Both sexes","77 years","Persons","249","units","0","v28594822","15.1.113","43","","","","0"
"2021","Nunavut","2016A000262","Both sexes","77 years","Persons","249","units","0","v28594822","15.1.113","54","","","","0"
"2020","Nunavut","2016A000262","Both sexes","78 years","Persons","249","units","0","v28594823","15.1.114","44","","","","0"
"2021","Nunavut","2016A000262","Both sexes","78 years","Persons","249","units","0","v28594823","15.1.114","41","","","","0"
"2020","Nunavut","2016A000262","Both sexes","79 years","Persons","249","units","0","v28594824","15.1.115","45","","","","0"
"2021","Nunavut","2016A000262","Both sexes","79 years","Persons","249","units","0","v28594824","15.1.115","41","","","","0"
"2020","Nunavut","2016A000262","Both sexes","80 years","Persons","249","units","0","v28594825","15.1.116","23","","","","0"
"2021","Nunavut","2016A000262","Both sexes","80 years","Persons","249","units","0","v28594825","15.1.116","40","","","","0"
"2020","Nunavut","2016A000262","Both sexes","81 years","Persons","249","units","0","v28594826","15.1.117","33","","","","0"
"2021","Nunavut","2016A000262","Both sexes","81 years","Persons","249","units","0","v28594826","15.1.117","21","","","","0"
"2020","Nunavut","2016A000262","Both sexes","82 years","Persons","249","units","0","v28594827","15.1.118","25","","","","0"
"2021","Nunavut","2016A000262","Both sexes","82 years","Persons","249","units","0","v28594827","15.1.118","27","","","","0"
"2020","Nunavut","2016A000262","Both sexes","83 years","Persons","249","units","0","v28594828","15.1.119","15","","","","0"
"2021","Nunavut","2016A000262","Both sexes","83 years","Persons","249","units","0","v28594828","15.1.119","23","","","","0"
"2020","Nunavut","2016A000262","Both sexes","84 years","Persons","249","units","0","v28594829","15.1.120","22","","","","0"
"2021","Nunavut","2016A000262","Both sexes","84 years","Persons","249","units","0","v28594829","15.1.120","11","","","","0"
"2020","Nunavut","2016A000262","Both sexes","85 years","Persons","249","units","0","v28594830","15.1.121","11","","","","0"
"2021","Nunavut","2016A000262","Both sexes","85 years","Persons","249","units","0","v28594830","15.1.121","21","","","","0"
